STATION,NAME,DATE,TAVG,TMAX,TMIN
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/24/2007,67,82,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/25/2007,71.5,88,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/26/2007,78.5,92,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/27/2007,76,90,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/28/2007,74.5,86,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/29/2007,74,86,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/30/2007,71.5,87,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",5/31/2007,77,91,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/1/2007,78,91,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/2/2007,77,88,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/3/2007,69,72,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/4/2007,73.5,83,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/5/2007,72.5,82,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/6/2007,65.5,76,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/7/2007,68.5,85,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/8/2007,80,95,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/9/2007,77.5,87,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/10/2007,70,76,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/11/2007,72.5,84,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/12/2007,74.5,89,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/13/2007,71.5,82,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/14/2007,63.5,67,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/15/2007,65,72,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/16/2007,68,80,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/17/2007,75.5,89,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/18/2007,82,94,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/19/2007,81,92,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/20/2007,74,84,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/21/2007,71.5,87,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/22/2007,71,82,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/23/2007,66,82,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/24/2007,71,85,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/25/2007,79,87,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/26/2007,82,92,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/27/2007,84.5,97,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/28/2007,82,92,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/29/2007,72,75,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",6/30/2007,73.5,81,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/1/2007,70,82,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/2/2007,68.5,79,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/3/2007,67,80,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/4/2007,73.5,83,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/5/2007,76,82,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/6/2007,77,87,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/7/2007,77,90,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/8/2007,79.5,94,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/9/2007,82.5,97,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/10/2007,84,96,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/11/2007,79.5,89,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/12/2007,73,83,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/13/2007,75,85,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/14/2007,74,86,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/15/2007,80.5,92,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/16/2007,80.5,90,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/17/2007,79,92,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/18/2007,82,89,75
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/19/2007,81,91,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/20/2007,77.5,86,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/21/2007,74,85,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/22/2007,76.5,85,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/23/2007,73.5,84,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/24/2007,72,86,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/25/2007,77.5,87,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/26/2007,78.5,89,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/27/2007,82,94,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/28/2007,78.5,89,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/29/2007,77,83,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/30/2007,77.5,85,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",7/31/2007,80,92,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/1/2007,79,93,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/2/2007,81,95,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/3/2007,83.5,96,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/4/2007,83.5,98,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/5/2007,79.5,87,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/6/2007,82.5,93,72
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/7/2007,85,97,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/8/2007,91,102,80
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/9/2007,83.5,94,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/10/2007,80,91,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/11/2007,73,85,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/12/2007,76.5,92,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/13/2007,80,92,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/14/2007,73.5,87,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/15/2007,76.5,92,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/16/2007,80,90,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/17/2007,84,94,74
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/18/2007,71.5,82,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/19/2007,67.5,73,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/20/2007,65.5,70,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/21/2007,65,68,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/22/2007,65,69,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/23/2007,70.5,75,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/24/2007,80,90,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/25/2007,84.5,96,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/26/2007,79,87,71
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/27/2007,77,87,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/28/2007,74.5,84,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/29/2007,74.5,84,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/30/2007,76.5,88,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",8/31/2007,78,86,70
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/1/2007,71.5,83,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/2/2007,69,81,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/3/2007,73.5,87,60
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/4/2007,78,91,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/5/2007,74.5,88,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/6/2007,78.5,88,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/7/2007,79.5,91,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/8/2007,79.5,91,68
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/9/2007,75.5,88,63
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/10/2007,81.5,90,73
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/11/2007,72.5,78,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/12/2007,67,78,56
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/13/2007,66,80,52
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/14/2007,72.5,78,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/15/2007,62.5,72,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/16/2007,56.5,69,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/17/2007,58,71,45
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/18/2007,60,72,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/19/2007,63.5,77,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/20/2007,63.5,74,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/21/2007,71,85,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/22/2007,78.5,88,69
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/23/2007,72.5,86,59
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/24/2007,67.5,84,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/25/2007,71.5,90,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/26/2007,77.5,93,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/27/2007,76,87,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/28/2007,70.5,83,58
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/29/2007,65.5,78,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",9/30/2007,63,78,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/1/2007,63,76,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/2/2007,66.5,79,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/3/2007,73,82,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/4/2007,72.5,84,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/5/2007,73,81,65
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/6/2007,74.5,85,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/7/2007,77,92,62
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/8/2007,77.5,91,64
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/9/2007,80.5,94,67
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/10/2007,72,83,61
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/11/2007,57.5,65,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/12/2007,57,68,46
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/13/2007,55.5,68,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/14/2007,55,70,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/15/2007,59,75,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/16/2007,60.5,73,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/17/2007,67,81,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/18/2007,67,80,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/19/2007,67.5,78,57
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/20/2007,62,74,50
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/21/2007,61,78,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/22/2007,64,81,47
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/23/2007,72.5,79,66
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/24/2007,62,69,55
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/25/2007,53,55,51
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/26/2007,58,62,54
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/27/2007,62,71,53
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/28/2007,49,59,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/29/2007,45.5,57,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/30/2007,49.5,65,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",10/31/2007,51,67,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/1/2007,60.5,73,48
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/2/2007,49,57,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/3/2007,53,62,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/4/2007,49,59,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/5/2007,47.5,61,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/6/2007,48,55,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/7/2007,44.5,52,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/8/2007,37.5,47,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/9/2007,36.5,44,29
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/10/2007,42.5,48,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/11/2007,42,52,32
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/12/2007,48,54,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/13/2007,52,61,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/14/2007,54,65,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/15/2007,51.5,63,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/16/2007,38,46,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/17/2007,40,50,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/18/2007,45.5,52,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/19/2007,42,44,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/20/2007,51.5,59,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/21/2007,58,73,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/22/2007,57.5,74,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/23/2007,36,44,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/24/2007,32,42,22
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/25/2007,41.5,53,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/26/2007,54,64,44
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/27/2007,52.5,64,41
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/28/2007,39,45,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/29/2007,44,58,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",11/30/2007,37.5,48,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/1/2007,34.5,43,26
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/2/2007,37,42,32
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/3/2007,43.5,51,36
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/4/2007,32.5,38,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/5/2007,28,30,26
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/6/2007,24,32,16
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/7/2007,24,34,14
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/8/2007,42.5,52,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/9/2007,39,41,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/10/2007,43,47,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/11/2007,46.5,50,43
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/12/2007,50.5,59,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/13/2007,38,42,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/14/2007,40,50,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/15/2007,31,36,26
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/16/2007,38.5,44,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/17/2007,31.5,39,24
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/18/2007,30.5,41,20
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/19/2007,35.5,41,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/20/2007,36,47,25
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/21/2007,36.5,43,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/22/2007,41.5,46,37
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/23/2007,52.5,63,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/24/2007,40,49,31
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/25/2007,40,50,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/26/2007,33,38,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/27/2007,43.5,54,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/28/2007,37.5,47,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/29/2007,43.5,54,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/30/2007,36,42,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",12/31/2007,41.5,50,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/1/2008,42.5,51,34
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/2/2008,28.5,35,22
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/3/2008,24.5,31,18
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/4/2008,27.5,40,15
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/5/2008,31,43,19
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/6/2008,45.5,56,35
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/7/2008,56,70,42
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/8/2008,54.5,70,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/9/2008,51.5,64,39
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/10/2008,40,49,31
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/11/2008,48.5,57,40
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/12/2008,42,51,33
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/13/2008,36.5,46,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/14/2008,37,44,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/15/2008,32.5,38,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/16/2008,35,42,28
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/17/2008,32,35,29
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/18/2008,39,48,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/19/2008,34.5,39,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/20/2008,23.5,34,13
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/21/2008,18,28,8
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/22/2008,27,39,15
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/23/2008,33,43,23
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/24/2008,29.5,39,20
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/25/2008,25.5,33,18
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/26/2008,27,34,20
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/27/2008,34.5,42,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/28/2008,33.5,43,24
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/29/2008,35.5,44,27
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/30/2008,40,50,30
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",1/31/2008,32,42,22
USW00093721,"BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US",2/1/2008,42.5,52,33
